DMU,Year,Ticker,Bank Name,Assets,Employee Expense,Equity,Deposits,Borrowings,NPAs (Previous Period),Performing Loans,Investment,Net Income,Net-interest Income,Non-interest Income,NPAs,LP_Group,LP_Status,beta1,beta2,overall_beta,Stage1_Efficiency,Stage2_Efficiency,Overall_Efficiency,Stage1_Mean,Stage2_Mean,Class,Class_Name,Quadrant_Name
89,2024,COFS,ChoiceOne Financial Services Inc,2723.243,33.408,260.415,2214.103,210.752,2.034,1545.64,896.123,26.727,74.442,17.995,4.177,2024,Optimal,0.11250856,0.048255757,0.0803821585,0.88749144,0.9079313293959806,0.9196178415,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
90,2024,COLB,Columbia Banking System Inc,51576.397,588.83,5118.224,41720.732,3900.9,113.937,37680.901,8504.873,533.675,1718.402,210.966,169.559,2024,Optimal,0.090907999,0.0,0.0454539995,0.909092001,1.0,0.9545460005,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
91,2024,CPF,Central Pacific Financial Corp.,7472.096,85.941,538.385,6644.011,188.37,7.008,5332.852,1341.517,53.412,211.733,38.723,11.018,2024,Optimal,0.0085666585,0.06561002,0.03708833925,0.9914333415,0.8768592284821045,0.96291166075,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
92,2024,CPKF,Chesapeake Financial Shares Inc,1524.646,32.156,111.744,1371.424,31.936,2.128,877.822,502.069,11.428,46.051,22.864,2.9,2024,Optimal,0.042551813,0.076032189,0.059292001,0.957448187,0.8586804562591018,0.940707999,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
93,2024,CSBB,CSB Bancorp Inc/OH,1191.5,13.623,114.835,1044.887,27.145,0.396,737.641,331.529,10.012,36.853,7.102,1.719,2024,Optimal,0.04971182,0.043124745,0.0464182825,0.95028818,0.917316226641714,0.9535817175,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
94,2024,CSHX,Cashmere Valley Bank,2121.563,27.584,232.167,1837.953,36.0,2.095,962.369,849.608,28.159,63.179,20.557,3.399,2024,Optimal,0.060137946,0.078767125,0.0694525355,0.939862054,0.8539682510254474,0.9305474645,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
95,2024,CTBI,Community Trust Bancorp Inc,6193.245,79.427,757.584,5070.189,320.186,15.584,4486.637,1069.458,82.813,185.995,62.565,30.333,2024,Optimal,0.098544296,0.055968932,0.077256614,0.901455704,0.8939951161366175,0.922743386,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
96,2024,CUBI,Customers Bancorp Inc,22308.241,175.836,1836.683,18846.461,1447.811,27.209,14448.762,3107.845,181.469,654.404,60.434,55.807,2024,Optimal,0.0,0.09195473,0.045977365,1.0,0.8315777614700198,0.954022635,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
97,2024,CVBF,CVB Financial Corp,15153.655,144.472,2186.316,11948.381,811.504,21.302,8470.318,4939.795,200.716,447.347,54.474,47.098,2024,Optimal,0.10184901,0.013401855,0.0576254325,0.89815099,0.9735507588941604,0.9423745675,0.9087669253373367,0.9363900117657884,2,Transformation Specialists,Transformation Specialists
98,2024,CYFL,Century Financial Corp,467.219,7.949,57.099,401.47,5.124,1.02,231.929,137.507,9.004,19.509,5.655,2.238,2024,Optimal,0.066720266,0.0,0.033360133,0.933279734,1.0,0.966639867,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
99,2024,CZBC,Citizens Bancorp/OR,807.493,18.188,73.485,706.98,15.566,0.51,375.985,326.125,3.373,27.913,2.575,0.205,2024,Optimal,0.074465554,0.0,0.037232777,0.925534446,1.0,0.962767223,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
100,2024,CZBS,Citizens Bancshares Corp,799.902,10.153,186.266,599.989,1.177,7.71,418.196,259.273,12.877,34.967,4.604,12.336,2024,Optimal,0.18365906,0.0,0.09182953,0.81634094,1.0,0.90817047,0.9087669253373367,0.9363900117657884,2,Transformation Specialists,Transformation Specialists
101,2024,CZFS,Citizens Financial Services Inc,3025.724,39.347,299.734,2382.028,307.816,13.177,2313.242,427.659,27.818,86.455,15.401,28.612,2024,Optimal,0.14166917,0.069264416,0.105466793,0.85833083,0.8704447375905194,0.894533207,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
102,2024,CZNC,Citizens & Northern Corp,2610.653,44.93,275.284,2093.909,210.82,18.845,1895.848,402.38,25.958,79.115,29.209,24.142,2024,Optimal,0.13493982,0.095230672,0.115085246,0.86506018,0.8260993333466468,0.884914754,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
103,2024,CZWI,Citizens Community Bancorp Inc,1748.519,22.741,179.084,1488.148,67.682,15.368,1368.981,245.557,13.751,46.474,10.107,14.269,2024,Optimal,0.081400015,0.064436998,0.0729185065,0.918599985,0.878927549265814,0.9270814935,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
104,2024,DCOM,Dime Community Bancshares Inc,14353.258,136.114,1396.517,11686.141,979.318,29.099,10871.943,1397.138,29.084,318.054,-3.955,49.479,2024,Optimal,0.072233033,0.072856658,0.0725448455,0.927766967,0.8641819343586531,0.9274551545,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
105,2024,DIMC,Dimeco Inc,1079.785,16.77,107.002,911.012,48.173,8.537,775.302,226.856,12.942,37.761,7.494,11.881,2024,Optimal,0.10479659,0.070122801,0.0874596954999999,0.89520341,0.8689443848229901,0.9125403045,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
106,2024,EBC,Eastern Bankshares Inc,25557.88,287.627,3611.967,21291.619,175.801,52.557,17778.354,4448.178,119.561,607.597,123.917,135.82,2024,Optimal,0.064266005,0.0,0.0321330025,0.935733995,1.0,0.9678669975,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
107,2024,EBMT,Eagle Bancorp Montana Inc,2103.09,39.715,174.765,1681.228,201.089,8.426,1520.646,304.499,9.778,63.438,17.776,3.895,2024,Optimal,0.14306428,0.088515001,0.1157896404999999,0.8569357200000001,0.8373655835359498,0.8842103595,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
108,2024,ECBK,ECB Bancorp Inc,1418.153,13.062,168.268,998.533,235.2,1.213,1145.333,89.779,3.991,24.988,1.226,1.957,2024,Optimal,0.22653376,0.037455185,0.1319944725,0.77346624,0.9277941147886788,0.8680055275,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
109,2024,EFSC,Enterprise Financial Services Corp,15596.431,182.713,1824.002,13146.492,463.522,49.464,11220.355,2863.989,185.266,568.096,69.703,46.642,2024,Optimal,0.05775846,0.0,0.02887923,0.94224154,1.0,0.97112077,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
110,2024,EFSI,Eagle Financial Services Inc,1866.215,30.059,118.987,1575.156,149.512,6.13,1467.049,128.887,15.343,51.227,21.557,2.586,2024,Optimal,0.096979933,0.082230352,0.0896051425,0.903020067,0.8480353986597484,0.9103948575,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
111,2024,EGBN,Eagle Bancorp Inc,11129.508,87.768,1226.061,9131.078,623.08,66.632,7934.888,2257.814,-47.035,288.688,19.939,211.449,2024,Optimal,0.050908709,0.0,0.0254543545,0.949091291,1.0,0.9745456455,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
112,2024,EMYB,Embassy Bancorp Inc,1704.42,14.246,106.48,1552.959,26.538,0.366,1268.422,282.491,10.44,36.184,3.185,0.495,2024,Optimal,0.0,0.0,0.0,1.0,1.0,1.0,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
113,2024,ENBP,ENB Financial Corp,2219.831,34.043,130.984,1890.443,185.943,3.277,1427.269,636.929,15.317,56.741,18.13,11.887,2024,Optimal,0.08266463,0.074040331,0.0783524805,0.91733537,0.8621274660495035,0.9216475195,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
114,2024,EQBK,Equity Bancshares Inc,5332.047,72.786,592.918,4374.789,316.397,26.457,3500.816,1037.547,62.621,186.162,38.822,34.675,2024,Optimal,0.10058247,0.12413126,0.112356865,0.89941753,0.7791516624135157,0.887643135,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
115,2024,EQFN,Equitable Financial Corp,511.222,8.535,47.815,449.155,8.275,0.711,452.196,25.962,2.714,13.68,5.014,3.609,2024,Optimal,0.050931961,0.0,0.0254659805,0.949068039,1.0,0.9745340195,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
116,2024,ESQ,Esquire Financial Holdings Inc,1892.503,37.845,237.094,1642.236,3.497,11.009,1397.021,313.44,43.658,99.929,24.895,10.94,2024,Optimal,0.070483404,0.0,0.035241702,0.929516596,1.0,0.964758298,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
117,2024,EWBC,East West Bancorp Inc,75976.475,550.734,7723.054,63175.023,3625.237,114.015,53726.637,13929.483,1165.586,2278.716,335.218,194.095,2024,Optimal,0.0,0.0,0.0,1.0,1.0,1.0,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
118,2024,EXSR,Exchange Bank of Santa Rosa California,3300.488,42.678,280.809,2832.443,147.661,4.199,1618.579,1377.345,23.853,81.263,23.385,9.947,2024,Optimal,0.061618238,0.053481254,0.057549746,0.938381762,0.8984675734913457,0.942450254,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
119,2024,FBAK,First National Bank Alaska,4997.767,68.668,516.562,3679.155,760.983,4.611,2469.935,1928.625,67.048,166.721,28.233,4.313,2024,Optimal,0.19462316,0.0,0.09731158,0.80537684,1.0,0.90268842,0.9087669253373367,0.9363900117657884,2,Transformation Specialists,Transformation Specialists
120,2024,FBIZ,First Business Financial Services Inc,3853.215,63.105,328.589,3107.14,327.975,20.844,3113.128,359.749,44.245,124.206,29.251,28.418,2024,Optimal,0.12323815,0.069184689,0.0962114195,0.87676185,0.8705842129768845,0.9037885805,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
121,2024,FBK,FB Financial Corp,13157.482,183.813,1567.631,11210.434,236.813,86.483,9602.384,1570.757,116.035,416.503,39.07,121.915,2024,Optimal,0.061471608,0.081823897,0.0716477525,0.938528392,0.8487297290679094,0.9283522475,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
122,2024,FBNC,First Bancorp/NC,12147.694,140.022,1445.611,10530.525,106.43,44.789,8094.676,2604.36,76.215,332.273,17.899,46.917,2024,Optimal,0.03109333,0.015341012,0.0232171709999999,0.96890667,0.9697815574891798,0.976782829,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
123,2024,FBP,First BanCorp (Puerto Rico),19292.921,235.695,1669.236,16871.298,627.501,125.906,12746.556,4934.304,298.724,807.479,130.722,118.252,2024,Optimal,0.024377655,0.0,0.0121888275,0.975622345,1.0,0.9878111725,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
124,2024,FBPI,First Bancorp of Indiana Inc,635.318,9.469,31.537,465.606,129.894,0.494,479.435,100.813,1.535,15.031,3.445,1.825,2024,Optimal,0.20621658,0.066430402,0.136323491,0.79378342,0.8754154009949165,0.863676509,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
125,2024,FBSI,First Bancshares Inc,537.885,7.9,59.562,472.596,2.472,1.63,430.525,13.595,6.578,21.902,1.609,1.633,2024,Optimal,0.047671226,0.0,0.023835613,0.952328774,1.0,0.976164387,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
126,2024,FBTT,First Bankers Trustshares Inc,1179.236,15.876,67.454,997.641,109.548,10.684,629.511,409.496,4.182,24.672,8.452,10.228,2024,Optimal,0.093179525,0.14739449,0.1202870074999999,0.906820475,0.7430796621657126,0.8797129925,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
127,2024,FCBC,First Community Bancshares Inc,3261.216,51.702,526.392,2691.247,1.421,19.652,2416.089,169.849,51.604,126.468,39.39,20.539,2024,Optimal,0.10504471,0.0,0.052522355,0.89495529,1.0,0.947477645,0.9087669253373367,0.9363900117657884,2,Transformation Specialists,Transformation Specialists
128,2024,FCCO,First Community Corp,1958.021,29.263,144.494,1675.901,120.72,0.864,1220.542,491.674,13.955,52.04,14.004,0.81,2024,Optimal,0.079341516,0.097040934,0.088191225,0.920658484,0.8230860289849494,0.911808775,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
129,2024,FCF,First Commonwealth Financial Corp.,11584.936,149.287,1405.165,9678.019,387.778,40.918,8983.754,1584.216,142.572,378.892,99.231,63.143,2024,Optimal,0.074567643,0.029409734,0.0519886885,0.925432357,0.9428609755112342,0.9480113115,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
130,2024,FCNCA,First Citizens BancShares Inc,223720.0,3078.0,22228.0,155229.0,37408.0,1031.0,140221.0,44237.0,2777.0,7143.0,2615.0,1248.0,2024,Optimal,0.14257835,0.0,0.071289175,0.85742165,1.0,0.928710825,0.9087669253373367,0.9363900117657884,2,Transformation Specialists,Transformation Specialists
131,2024,FDBC,Fidelity D & D Bancorp Inc,2584.616,28.843,203.969,2340.82,16.991,3.323,1798.802,561.182,20.794,61.865,19.013,7.805,2024,Optimal,0.0067508472,0.063618923,0.0351848850999999,0.9932491528,0.8803727131507608,0.9648151149,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
132,2024,FDVA,Freedom Financial Holdings Inc,1090.487,14.86,81.439,909.532,87.025,13.21,767.898,236.253,4.71,25.258,4.815,13.686,2024,Optimal,0.10539699,0.1041535,0.1047752449999999,0.89460301,0.8113423541201472,0.895224755,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
133,2024,FFBB,FFB Bancorp,1504.128,24.952,168.392,1284.377,39.458,6.006,1066.879,331.077,34.147,70.042,31.948,9.894,2024,Optimal,0.093143662,0.0095385384,0.0513411002,0.906856338,0.9811031713259456,0.9486588998,0.9087669253373367,0.9363900117657884,2,Transformation Specialists,Transformation Specialists
134,2024,FFBC,First Financial Bancorp.,18570.261,304.389,2438.041,14329.138,1162.762,65.859,11761.778,3375.334,228.83,612.01,223.568,66.037,2024,Optimal,0.14651541,0.065843772,0.106179591,0.85348459,0.8764476113109004,0.893820409,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
135,2024,FFDF,FFD Financial Corp,785.661,8.539,66.97,706.188,5.017,0.463,602.55,51.147,11.614,25.017,3.2,0.533,2024,Optimal,0.015439921,0.0,0.0077199605,0.984560079,1.0,0.9922800395,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
136,2024,FFIC,Flushing Financial Corp,9038.972,91.398,724.539,7178.933,962.497,46.153,6745.848,1587.486,-31.333,182.011,-57.445,51.318,2024,Optimal,0.10524611,0.06220005,0.08372308,0.89475389,0.8828844905439424,0.91627692,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
137,2024,FFIN,First Financial Bankshares Inc,13979.418,153.296,1606.56,12099.174,197.019,35.096,7913.098,4617.759,223.511,426.741,123.989,63.096,2024,Optimal,0.028461653,0.0,0.0142308265,0.971538347,1.0,0.9857691735,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
138,2024,FFMH,First Farmers and Merchants Corp,1765.311,22.312,137.673,1603.621,2.523,1.407,998.818,615.233,16.035,45.061,13.829,1.344,2024,Optimal,0.016426722,0.0,0.008213361,0.983573278,1.0,0.991786639,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
139,2024,FFWM,First Foundation Inc,12645.265,83.917,1053.363,9870.279,1627.149,20.213,7941.393,2063.859,-92.407,182.644,-65.872,46.654,2024,Optimal,0.052432624,0.18657317,0.119502897,0.947567376,0.6855260598889154,0.880497103,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
140,2024,FGBI,First Guaranty Bancshares Inc,3972.728,38.304,255.049,3476.26,213.523,41.724,2693.78,612.425,12.448,88.438,24.739,120.35,2024,Optimal,0.015094538,0.0,0.007547269,0.984905462,1.0,0.992452731,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
141,2024,FGFH,Foresight Financial Group Inc,1633.219,24.67,153.398,1400.703,61.732,16.045,1115.351,380.8,12.664,48.987,7.193,28.472,2024,Optimal,0.082317986,0.061323587,0.0718207865,0.917682014,0.8844394155540426,0.9281792135,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
142,2024,FHB,First Hawaiian Inc,23828.186,235.565,2617.486,20322.216,313.02,18.595,14408.258,5738.566,230.129,622.738,185.803,20.679,2024,Optimal,0.029080535,0.0,0.0145402675,0.970919465,1.0,0.9854597325,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
143,2024,FHN,First Horizon Corp,82152.0,1137.0,9111.0,65581.0,4928.0,469.0,62565.0,9166.0,775.0,2511.0,679.0,608.0,2024,Optimal,0.099701991,0.0,0.0498509955,0.900298009,1.0,0.9501490045,0.9087669253373367,0.9363900117657884,2,Transformation Specialists,Transformation Specialists
144,2024,FIBK,First Interstate BancSystem Inc,29137.4,343.5,3304.0,23015.6,2386.7,127.8,17844.9,7922.0,226.0,821.6,178.1,145.6,2024,Optimal,0.11547534,0.030536656,0.073005998,0.88452466,0.9407364001615872,0.926994002,0.9087669253373367,0.9363900117657884,2,Transformation Specialists,Transformation Specialists
145,2024,FINW,Finwise Bancorp,745.976,35.205,173.72,544.952,5.366,27.127,460.988,42.844,12.742,58.912,22.485,36.431,2024,Optimal,0.21978845,0.0,0.109894225,0.78021155,1.0,0.890105775,0.9087669253373367,0.9363900117657884,2,Transformation Specialists,Transformation Specialists
146,2024,FISI,Financial Institutions Inc,6117.085,66.126,568.984,5104.731,256.605,26.802,4479.204,1045.367,-41.646,163.589,-46.681,41.466,2024,Optimal,0.069547138,0.066962251,0.0682546944999999,0.930452862,0.8744805621056597,0.9317453055,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
147,2024,FITB,Fifth Third Bancorp,212927.0,2763.0,19645.0,167252.0,19597.0,689.0,116603.0,51166.0,2314.0,5630.0,2849.0,860.0,2024,Optimal,0.014372011,0.0072741921,0.01082310155,0.985627989,0.9855566792894108,0.98917689845,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
148,2024,FIZN,First Citizens Bancshares Inc,2506.201,30.742,182.689,2150.728,152.214,1.845,1484.274,732.077,17.482,54.823,17.3,3.263,2024,Optimal,0.063745899,0.099787134,0.0817665165,0.936254101,0.8185337309101489,0.9182334835,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
149,2024,FKYS,First Keystone Corp,1428.583,17.228,106.782,1045.88,267.346,5.681,947.714,400.859,-13.203,32.279,6.697,4.97,2024,Optimal,0.20953195,0.034957612,0.122244781,0.79046805,0.9324462923028388,0.877755219,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
150,2024,FLG,Flagstar Financial Inc,100160.0,1263.0,8168.0,75870.0,14889.0,442.0,68272.0,11562.0,-1118.0,2152.0,400.0,2629.0,2024,Optimal,0.12651428,0.0,0.06325714,0.87348572,1.0,0.93674286,0.9087669253373367,0.9363900117657884,2,Transformation Specialists,Transformation Specialists
151,2024,FMAO,Farmers & Merchants Bancorp Inc,3364.723,38.711,335.211,2686.765,314.495,22.353,2561.869,440.956,25.938,85.912,15.621,3.124,2024,Optimal,0.12337324,0.0,0.06168662,0.87662676,1.0,0.93831338,0.9087669253373367,0.9363900117657884,2,Transformation Specialists,Transformation Specialists
152,2024,FMBH,First Mid Bancshares Inc,7519.734,124.134,846.391,6057.096,572.584,21.292,5665.848,1070.01,78.898,228.728,96.286,32.03,2024,Optimal,0.11710966,0.057078816,0.087094238,0.88289034,0.8920065086234781,0.912905762,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
153,2024,FMBM,F & M Bank Corp,1302.011,18.359,86.138,1195.105,7.564,6.524,839.949,330.539,7.285,33.932,10.766,7.154,2024,Optimal,0.01944343,0.10839606,0.063919745,0.98055657,0.8044091567774068,0.936080255,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
154,2024,FMCB,Farmers & Merchants Bancorp,5370.196,72.472,573.072,4699.139,12.584,0.873,3678.388,1248.956,88.457,206.676,20.7,1.802,2024,Optimal,0.039667591,0.0,0.0198337955,0.960332409,1.0,0.9801662045,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
155,2024,FMNB,Farmers National Banc Corp/OH,5118.924,58.925,406.028,4266.779,401.092,15.229,3268.346,1311.958,45.949,128.368,41.716,22.851,2024,Optimal,0.077084114,0.1044672,0.090775657,0.922915886,0.8108278815341914,0.909224343,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
156,2024,FNB,F.N.B. Corp,48625.0,504.101,6302.0,37107.0,4545.7,110.0,33939.0,7775.0,465.332,1280.443,316.395,162.0,2024,Optimal,0.13391052,0.0074693865,0.07068995325,0.86608948,0.985171983188593,0.92931004675,0.9087669253373367,0.9363900117657884,2,Transformation Specialists,Transformation Specialists
157,2024,FNFI,First Niles Financial Inc,156.381,4.905,14.167,83.581,57.214,0.437,104.341,19.202,0.863,3.004,4.995,0.913,2024,Optimal,0.28886961,0.0,0.144434805,0.71113039,1.0,0.8555651950000001,0.9087669253373367,0.9363900117657884,2,Transformation Specialists,Transformation Specialists
158,2024,FNLC,First Bancorp Inc/ME (The),3157.01,24.23,252.493,2725.251,146.843,2.178,2340.94,651.587,27.045,63.91,16.355,4.421,2024,Optimal,0.012867607,0.016528755,0.014698181,0.987132393,0.9674800050294692,0.985301819,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
159,2024,FNRN,First Northern Community Bancorp,1891.722,23.85,176.332,1700.089,3.645,8.334,1062.737,644.371,20.034,64.36,6.019,11.212,2024,Optimal,0.025452664,0.0,0.012726332,0.974547336,1.0,0.987273668,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
160,2024,FNWB,First Northwest Bancorp,2232.006,32.665,153.882,1688.026,353.549,18.644,1695.635,354.779,-6.613,56.32,12.614,30.515,2024,Optimal,0.18553516,0.082449927,0.1339925435,0.81446484,0.8476605246239718,0.8660074565,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
161,2024,FNWD,Finward Bancorp,2060.699,27.737,151.414,1760.566,120.12,12.879,1508.976,340.101,12.13,48.447,22.647,15.157,2024,Optimal,0.075418961,0.11872016,0.0970695605,0.924581039,0.7877571813848424,0.9029304395,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
162,2024,FOTB,First Ottawa Bancshares Inc,1718.09,20.577,105.212,1512.951,91.279,4.908,1449.832,186.927,19.006,55.97,6.297,7.8,2024,Optimal,0.04585683,0.075152892,0.060504861,0.95414317,0.8602005490396802,0.939495139,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
163,2024,FRAF,Franklin Financial Services Corp,2197.841,32.752,144.716,1815.647,223.962,0.147,1398.077,517.545,11.099,57.514,13.679,0.268,2024,Optimal,0.10964283,0.0,0.054821415,0.89035717,1.0,0.945178585,0.9087669253373367,0.9363900117657884,2,Transformation Specialists,Transformation Specialists
164,2024,FRBA,First Bank,3780.346,40.693,409.156,3055.896,286.779,24.989,3144.266,152.351,42.244,122.546,7.308,17.314,2024,Optimal,0.10652474,0.071371278,0.088948009,0.89347526,0.8667664898890448,0.911051991,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
165,2024,FRFC,First Robinson Financial Corp,477.636,7.06,32.331,395.691,44.825,1.465,260.181,154.911,3.66,12.434,3.249,1.231,2024,Optimal,0.094515584,0.15955354,0.127034562,0.905484416,0.7248017715507987,0.872965438,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
166,2024,FRME,First Merchants Corp,18311.969,221.167,2304.983,14521.626,1182.058,58.411,12854.359,3502.385,201.402,521.114,125.58,78.721,2024,Optimal,0.11508764,0.027141003,0.0711143215,0.88491236,0.9471523326968184,0.9288856785,0.9087669253373367,0.9363900117657884,2,Transformation Specialists,Transformation Specialists
167,2024,FRST,Primis Financial Corp,3690.115,66.615,364.982,3171.035,128.557,10.809,2887.447,258.388,-16.205,104.222,43.14,16.739,2024,Optimal,0.065346592,0.096288359,0.0808174755,0.934653408,0.8243375327129602,0.9191825245,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
168,2024,FSBC,Five Star Bancorp,4053.278,31.709,396.624,3557.994,80.752,1.965,3532.686,124.803,45.671,119.711,6.453,1.885,2024,Optimal,0.0,0.0,0.0,1.0,1.0,1.0,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
169,2024,FSBW,FS Bancorp Inc,3029.177,55.092,295.767,2339.418,362.956,10.952,2533.821,305.251,35.024,123.105,21.556,13.601,2024,Optimal,0.16487331,0.02500822,0.094940765,0.8351266900000001,0.9512038644919356,0.905059235,0.9087669253373367,0.9363900117657884,2,Transformation Specialists,Transformation Specialists
170,2024,FSFG,First Savings Financial Group Inc,2450.368,31.986,177.115,1880.881,354.376,15.688,1985.146,274.705,13.592,58.062,12.53,17.386,2024,Optimal,0.16697791,0.07522341,0.12110066,0.83302209,0.8600785486990095,0.87889934,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
171,2024,FULT,Fulton Financial Corp,32071.81,432.821,3197.325,26129.433,1936.224,154.237,24044.919,4946.042,288.743,960.325,275.731,222.695,2024,Optimal,0.089550308,0.0094779359,0.04951412195,0.910449692,0.9812221038956144,0.95048587805,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
172,2024,FUNC,First United Corp,1973.022,28.029,179.295,1574.829,187.722,8.992,1480.351,275.759,20.569,59.978,19.825,11.713,2024,Optimal,0.14066005,0.10009919,0.12037962,0.85933995,0.8180178825511181,0.87962038,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
173,2024,FUSB,First US Bancshares Inc,1101.086,15.46,98.624,972.557,22.844,3.002,823.039,169.826,8.17,36.149,3.583,5.458,2024,Optimal,0.055945007,0.11693702,0.0864410135,0.944054993,0.7906112557716102,0.9135589865,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
174,2024,FVCB,FVCBankcorp Inc,2198.95,18.752,235.354,1870.605,76.333,1.829,1870.235,164.926,15.064,55.589,2.534,12.86,2024,Optimal,0.058901797,0.0,0.0294508985,0.941098203,1.0,0.9705491015,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
175,2024,FXNC,First National Corp/VA,2010.281,25.134,166.531,1803.778,32.476,6.763,1466.595,277.329,6.966,52.452,16.38,7.024,2024,Optimal,0.025335291,0.14250292,0.0839191055,0.974664709,0.7505425719174529,0.9160808945,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
